event,id,time,converted_time,decision_time_SEC,n_favorited,n_diversity,n_genres,book_position,book_id,experiment_finished,book_gender,user_favorite_gender_1,user_favorite_gender_2,user_favorite_gender_3,user_favorite_gender_4,user_favorite_gender_5,user_favorite_gender_6,hybrid_nudge,influencer_nudge,increase_salience_nudge,loss_aversion_nudge,book_title,city
Recommendation Added To Favorites List,f3661226-7f14-40d4-be81-d2753da36e7b,1645311418,20/02/2022 04:26:58,20,,,,6,149,,Terror,Romance,Suspense,Terror,,,,,,,,Nunca Saia Sozinho,São Paulo
Recommendation Added To Favorites List,f3661226-7f14-40d4-be81-d2753da36e7b,1645311405,20/02/2022 04:26:45,7,,,,0,97,,Romance,Romance,Suspense,Terror,,,,,,,,O lado feio do amor,São Paulo
Recommendation Added To Favorites List,f3661226-7f14-40d4-be81-d2753da36e7b,1645311422,20/02/2022 04:27:02,24,,,,7,53,,Juvenil,Romance,Suspense,Terror,,,,,Indicado por Emma Watson,,,O Ódio que Você Semeia,São Paulo
Recommendation Added To Favorites List,f3661226-7f14-40d4-be81-d2753da36e7b,1645311415,20/02/2022 04:26:55,17,,,,4,90,,Romance,Romance,Suspense,Terror,,,,,,,,Teto Para Dois,São Paulo
Recommendation Added To Favorites List,f3661226-7f14-40d4-be81-d2753da36e7b,1645311429,20/02/2022 04:27:09,31,,,,12,147,,Terror,Romance,Suspense,Terror,,,,,,,,Uma mulher na escuridão,São Paulo
Last Position,f3661226-7f14-40d4-be81-d2753da36e7b,,,,,,,12,,,,,,,,,,,,,,,
First App Open,f3661226-7f14-40d4-be81-d2753da36e7b,1645311361,20/02/2022 04:26:01,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,f3661226-7f14-40d4-be81-d2753da36e7b,1645311429,20/02/2022 04:27:09,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,f3aa66cb-a737-4256-a832-d2cedabe6b30,1645363358,20/02/2022 18:52:38,,5,1,3,,,,,Fantasia,Não ficção,Romance,,,,,,,,,Brasília
Recommendation Added To Favorites List,f3aa66cb-a737-4256-a832-d2cedabe6b30,1645363381,20/02/2022 18:53:01,23,,,,4,59,,Não Ficção,Fantasia,Não ficção,Romance,,,,,,,,"Elvis Presley. História, Discografia, Fotos e Documentos",Brasília
Recommendation Added To Favorites List,f3aa66cb-a737-4256-a832-d2cedabe6b30,1645363407,20/02/2022 18:53:27,49,,,,10,9,,Fantasia,Fantasia,Não ficção,Romance,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Brasília
Recommendation Added To Favorites List,f3aa66cb-a737-4256-a832-d2cedabe6b30,1645363400,20/02/2022 18:53:20,42,,,,8,8,,Fantasia,Fantasia,Não ficção,Romance,,,,,,,,Harry Potter e a Pedra Filosofal - Edição Ilustrada,Brasília
Recommendation Added To Favorites List,f3aa66cb-a737-4256-a832-d2cedabe6b30,1645363413,20/02/2022 18:53:33,55,,,,11,149,,Terror,Fantasia,Não ficção,Romance,,,,82% dos leitores gostaram,,,,Nunca Saia Sozinho,Brasília
Recommendation Added To Favorites List,f3aa66cb-a737-4256-a832-d2cedabe6b30,1645363394,20/02/2022 18:53:14,36,,,,6,1,,Fantasia,Fantasia,Não ficção,Romance,,,,,,,,Trono de vidro (Vol. 1),Brasília
Last Position,f3aa66cb-a737-4256-a832-d2cedabe6b30,,,,,,,11,,,,,,,,,,,,,,,
First App Open,f3aa66cb-a737-4256-a832-d2cedabe6b30,1645363304,20/02/2022 18:51:44,,,,,,,,,,,,,,,,,,,,Brasília
Experiment Ended,f3aa66cb-a737-4256-a832-d2cedabe6b30,1645363413,20/02/2022 18:53:33,,,,,,,TRUE,,,,,,,,,,,,,Brasília
User Selected Preferred Genres,f428d438-8bf9-43de-a57c-b689d4c88900,1645746799,25/02/2022 05:23:19,,5,1,2,,,,,Fantasia,Romance,,,,,,,,,,Três Corações
Recommendation Added To Favorites List,f428d438-8bf9-43de-a57c-b689d4c88900,1645747754,25/02/2022 05:39:14,955,,,,10,86,,Romance,Fantasia,Romance,,,,,,,,,É Assim que Acaba,Três Corações
Recommendation Added To Favorites List,f428d438-8bf9-43de-a57c-b689d4c88900,1645747667,25/02/2022 05:37:47,868,,,,8,10,,Fantasia,Fantasia,Romance,,,,,,,,,Kindred: laços de sangue,Três Corações
Recommendation Added To Favorites List,f428d438-8bf9-43de-a57c-b689d4c88900,1645747131,25/02/2022 05:28:51,332,,,,3,39,,Juvenil,Fantasia,Romance,,,,,85% dos leitores gostaram,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Três Corações
Recommendation Added To Favorites List,f428d438-8bf9-43de-a57c-b689d4c88900,1645748007,25/02/2022 05:43:27,1208,,,,12,6,,Fantasia,Fantasia,Romance,,,,,,,,,Sombra e Ossos,Três Corações
Recommendation Added To Favorites List,f428d438-8bf9-43de-a57c-b689d4c88900,1645747434,25/02/2022 05:33:54,635,,,,6,88,,Romance,Fantasia,Romance,,,,,,,,,Todas as suas (im)perfeições,Três Corações
Last Position,f428d438-8bf9-43de-a57c-b689d4c88900,,,,,,,12,,,,,,,,,,,,,,,
First App Open,f428d438-8bf9-43de-a57c-b689d4c88900,1645746794,25/02/2022 05:23:14,,,,,,,,,,,,,,,,,,,,Três Corações
Experiment Ended,f428d438-8bf9-43de-a57c-b689d4c88900,1645748007,25/02/2022 05:43:27,,,,,,,TRUE,,,,,,,,,,,,,Três Corações
User Selected Preferred Genres,f5286233-edc2-4b7c-81e5-059be80f980e,1645402604,21/02/2022 05:46:44,,5,2,5,,,,,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,,,,Belo Horizonte
Recommendation Added To Favorites List,f5286233-edc2-4b7c-81e5-059be80f980e,1645402642,21/02/2022 05:47:22,38,,,,20,4,,Fantasia,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,,,A maldição do mar,Belo Horizonte
Recommendation Added To Favorites List,f5286233-edc2-4b7c-81e5-059be80f980e,1645402657,21/02/2022 05:47:37,53,,,,19,148,,Terror,Fantasia,Juvenil,Não ficção,Romance,Suspense,,92% dos leitores gostaram,,,,Drácula - Dark Edition: Edição limitada para caçadores de vampiros,Belo Horizonte
Recommendation Added To Favorites List,f5286233-edc2-4b7c-81e5-059be80f980e,1645402677,21/02/2022 05:47:57,73,,,,4,7,,Fantasia,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,,,Estilhaça-me: 1,Belo Horizonte
Recommendation Added To Favorites List,f5286233-edc2-4b7c-81e5-059be80f980e,1645402612,21/02/2022 05:46:52,8,,,,1,155,,Terror,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,,Favoritado 12 vezes hoje!,Frankenstein: O clássico está vivo!,Belo Horizonte
Recommendation Added To Favorites List,f5286233-edc2-4b7c-81e5-059be80f980e,1645402627,21/02/2022 05:47:07,23,,,,8,66,,Não Ficção,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,,,Ted Bundy: Um Estranho ao Meu Lado,Belo Horizonte
Last Position,f5286233-edc2-4b7c-81e5-059be80f980e,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f5286233-edc2-4b7c-81e5-059be80f980e,1645402548,21/02/2022 05:45:48,,,,,,,,,,,,,,,,,,,,Belo Horizonte
Experiment Ended,f5286233-edc2-4b7c-81e5-059be80f980e,1645402677,21/02/2022 05:47:57,,,,,,,TRUE,,,,,,,,,,,,,Belo Horizonte
User Selected Preferred Genres,f5361ab5-7a3b-4162-88ca-f2753d2aff89,1645443941,21/02/2022 17:15:41,,5,0,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Rodeiro
Recommendation Added To Favorites List,f5361ab5-7a3b-4162-88ca-f2753d2aff89,1645444004,21/02/2022 17:16:44,63,,,,20,92,,Romance,Fantasia,Juvenil,Romance,,,,,,,,"novembro, 9",Rodeiro
Recommendation Added To Favorites List,f5361ab5-7a3b-4162-88ca-f2753d2aff89,1645443993,21/02/2022 17:16:33,52,,,,16,32,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,A rainha vermelha,Rodeiro
Recommendation Added To Favorites List,f5361ab5-7a3b-4162-88ca-f2753d2aff89,1645444031,21/02/2022 17:17:11,90,,,,12,89,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Até o verão terminar,Rodeiro
Recommendation Added To Favorites List,f5361ab5-7a3b-4162-88ca-f2753d2aff89,1645443947,21/02/2022 17:15:47,6,,,,0,9,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Rodeiro
Recommendation Added To Favorites List,f5361ab5-7a3b-4162-88ca-f2753d2aff89,1645444014,21/02/2022 17:16:54,73,,,,22,7,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Estilhaça-me: 1,Rodeiro
Last Position,f5361ab5-7a3b-4162-88ca-f2753d2aff89,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f5361ab5-7a3b-4162-88ca-f2753d2aff89,1645443851,21/02/2022 17:14:11,,,,,,,,,,,,,,,,,,,,Rodeiro
Experiment Ended,f5361ab5-7a3b-4162-88ca-f2753d2aff89,1645444031,21/02/2022 17:17:11,,,,,,,TRUE,,,,,,,,,,,,,Rodeiro
User Selected Preferred Genres,f561fc80-e812-49e8-9950-820ef1a686fd,1645889600,26/02/2022 21:03:20,,5,3,4,,,,,Fantasia,Romance,Suspense,Terror,,,,,,,,Franca
Recommendation Added To Favorites List,f561fc80-e812-49e8-9950-820ef1a686fd,1645889659,26/02/2022 21:04:19,59,,,,21,32,,Juvenil,Fantasia,Romance,Suspense,Terror,,,,,81% dos leitores deram 5★,,A rainha vermelha,Franca
Recommendation Added To Favorites List,f561fc80-e812-49e8-9950-820ef1a686fd,1645889656,26/02/2022 21:04:16,56,,,,18,164,,Terror,Fantasia,Romance,Suspense,Terror,,,,,,,Carrie (Com brindes): Coleção Biblioteca Stephen King,Franca
Recommendation Added To Favorites List,f561fc80-e812-49e8-9950-820ef1a686fd,1645889641,26/02/2022 21:04:01,41,,,,11,68,,Não Ficção,Fantasia,Romance,Suspense,Terror,,,80% dos leitores gostaram,,,,Ed & Lorraine Warren: Vidas Eternas,Franca
Recommendation Added To Favorites List,f561fc80-e812-49e8-9950-820ef1a686fd,1645889653,26/02/2022 21:04:13,53,,,,17,60,,Não Ficção,Fantasia,Romance,Suspense,Terror,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Franca
Recommendation Added To Favorites List,f561fc80-e812-49e8-9950-820ef1a686fd,1645889632,26/02/2022 21:03:52,32,,,,4,116,,Suspense,Fantasia,Romance,Suspense,Terror,,,,,,,Um de nós está mentindo,Franca
Last Position,f561fc80-e812-49e8-9950-820ef1a686fd,,,,,,,21,,,,,,,,,,,,,,,
First App Open,f561fc80-e812-49e8-9950-820ef1a686fd,1645889573,26/02/2022 21:02:53,,,,,,,,,,,,,,,,,,,,Franca
Experiment Ended,f561fc80-e812-49e8-9950-820ef1a686fd,1645889659,26/02/2022 21:04:19,,,,,,,TRUE,,,,,,,,,,,,,Franca
User Selected Preferred Genres,f56af468-6931-4688-9304-7d6930661215,1645405248,21/02/2022 06:30:48,,5,2,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Recife
Recommendation Added To Favorites List,f56af468-6931-4688-9304-7d6930661215,1645405324,21/02/2022 06:32:04,76,,,,1,30,,Juvenil,Fantasia,Romance,Suspense,,,,,,,Favoritado 23 vezes hoje!,Coraline - Acompanha marcador de páginas especial,Recife
Recommendation Added To Favorites List,f56af468-6931-4688-9304-7d6930661215,1645405342,21/02/2022 06:32:22,94,,,,22,124,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Gente Ansiosa + MARCADOR + PORTA-MARCADOR,Recife
Recommendation Added To Favorites List,f56af468-6931-4688-9304-7d6930661215,1645405339,21/02/2022 06:32:19,91,,,,20,104,,Romance,Fantasia,Romance,Suspense,,,,,,,,Mr. 365,Recife
Recommendation Added To Favorites List,f56af468-6931-4688-9304-7d6930661215,1645405344,21/02/2022 06:32:24,96,,,,23,54,,Juvenil,Fantasia,Romance,Suspense,,,,,Indicado por Oprah,,,Sulwe,Recife
Recommendation Added To Favorites List,f56af468-6931-4688-9304-7d6930661215,1645405312,21/02/2022 06:31:52,64,,,,12,122,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Verity,Recife
Last Position,f56af468-6931-4688-9304-7d6930661215,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f56af468-6931-4688-9304-7d6930661215,1645405228,21/02/2022 06:30:28,,,,,,,,,,,,,,,,,,,,Recife
Experiment Ended,f56af468-6931-4688-9304-7d6930661215,1645405344,21/02/2022 06:32:24,,,,,,,TRUE,,,,,,,,,,,,,Recife
User Selected Preferred Genres,f576fab5-ef7e-4887-97e1-3c41a1fa541b,1646055062,28/02/2022 19:01:02,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,São Paulo
Recommendation Detail Added To Favorites List,f576fab5-ef7e-4887-97e1-3c41a1fa541b,1646055208,28/02/2022 19:03:28,146,,,,15,83,,Não Ficção,Fantasia,Romance,,,,,,Indicado por Bill Gates,,,A Bailarina de Auschwitz,São Paulo
Recommendation Detail Added To Favorites List,f576fab5-ef7e-4887-97e1-3c41a1fa541b,1646055134,28/02/2022 19:02:14,72,,,,6,114,,Romance,Fantasia,Romance,Fantasia,Romance,,,,Indicado por Dakota Fanning,,,O Rouxinol,São Paulo
Recommendation Detail Added To Favorites List,f576fab5-ef7e-4887-97e1-3c41a1fa541b,1646055236,28/02/2022 19:03:56,174,,,,23,54,,Juvenil,Fantasia,Romance,,,,,,Indicado por Oprah,,,Sulwe,São Paulo
Recommendation Added To Favorites List,f576fab5-ef7e-4887-97e1-3c41a1fa541b,1646055145,28/02/2022 19:02:25,83,,,,0,98,,Romance,Fantasia,Romance,,,,,,,,,O acordo,São Paulo
Recommendation Added To Favorites List,f576fab5-ef7e-4887-97e1-3c41a1fa541b,1646055280,28/02/2022 19:04:40,218,,,,2,111,,Romance,Fantasia,Romance,,,,,,,,,Um pai para o meu bebê?,São Paulo
Last Position,f576fab5-ef7e-4887-97e1-3c41a1fa541b,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f576fab5-ef7e-4887-97e1-3c41a1fa541b,1646055036,28/02/2022 19:00:36,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,f576fab5-ef7e-4887-97e1-3c41a1fa541b,1646055280,28/02/2022 19:04:40,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,f6045b9d-f33c-4686-91f5-0773252967d3,1645320295,20/02/2022 06:54:55,,5,2,4,,,,,Fantasia,Juvenil,Não ficção,Romance,,,,,,,,Tangara Da Serra
Recommendation Added To Favorites List,f6045b9d-f33c-4686-91f5-0773252967d3,1645320452,20/02/2022 06:57:32,157,,,,6,15,,Fantasia,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Box A Arma Escarlate: 4,Tangara Da Serra
Recommendation Added To Favorites List,f6045b9d-f33c-4686-91f5-0773252967d3,1645320522,20/02/2022 06:58:42,227,,,,23,145,,Suspense,Fantasia,Juvenil,Não ficção,Romance,,,,Indicado por George R R Martin,,,O Chamado do Cuco,Tangara Da Serra
Recommendation Added To Favorites List,f6045b9d-f33c-4686-91f5-0773252967d3,1645320442,20/02/2022 06:57:22,147,,,,4,1,,Fantasia,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Trono de vidro (Vol. 1),Tangara Da Serra
Recommendation Added To Favorites List,f6045b9d-f33c-4686-91f5-0773252967d3,1645320494,20/02/2022 06:58:14,199,,,,16,49,,Juvenil,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Última parada,Tangara Da Serra
Recommendation Added To Favorites List,f6045b9d-f33c-4686-91f5-0773252967d3,1645320448,20/02/2022 06:57:28,153,,,,5,116,,Suspense,Fantasia,Juvenil,Não ficção,Romance,,,,,Virou série de tv na Netflix!,,Um de nós está mentindo,Tangara Da Serra
Last Position,f6045b9d-f33c-4686-91f5-0773252967d3,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f6045b9d-f33c-4686-91f5-0773252967d3,1645320246,20/02/2022 06:54:06,,,,,,,,,,,,,,,,,,,,Tangara Da Serra
Experiment Ended,f6045b9d-f33c-4686-91f5-0773252967d3,1645320522,20/02/2022 06:58:42,,,,,,,TRUE,,,,,,,,,,,,,Tangara Da Serra
User Selected Preferred Genres,f61fa232-c475-4d96-b1c1-43818705995b,1645623220,23/02/2022 19:03:40,,5,3,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Ananindeua
Recommendation Added To Favorites List,f61fa232-c475-4d96-b1c1-43818705995b,1645623264,23/02/2022 19:04:24,44,,,,1,162,,Terror,Fantasia,Juvenil,Romance,,,,,,,Favoritado 9 vezes hoje!,"Bom dia, você está morto!",Ananindeua
Recommendation Added To Favorites List,f61fa232-c475-4d96-b1c1-43818705995b,1645623244,23/02/2022 19:04:04,24,,,,16,30,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Coraline - Acompanha marcador de páginas especial,Ananindeua
Recommendation Added To Favorites List,f61fa232-c475-4d96-b1c1-43818705995b,1645623239,23/02/2022 19:03:59,19,,,,13,146,,Terror,Fantasia,Juvenil,Romance,,,,,,Virou filme!,,It: A coisa,Ananindeua
Recommendation Added To Favorites List,f61fa232-c475-4d96-b1c1-43818705995b,1645623279,23/02/2022 19:04:39,59,,,,17,60,,Não Ficção,Fantasia,Juvenil,Romance,,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Ananindeua
Recommendation Added To Favorites List,f61fa232-c475-4d96-b1c1-43818705995b,1645623254,23/02/2022 19:04:14,34,,,,22,96,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Mil beijos de garoto,Ananindeua
Last Position,f61fa232-c475-4d96-b1c1-43818705995b,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f61fa232-c475-4d96-b1c1-43818705995b,1645623207,23/02/2022 19:03:27,,,,,,,,,,,,,,,,,,,,Ananindeua
Experiment Ended,f61fa232-c475-4d96-b1c1-43818705995b,1645623279,23/02/2022 19:04:39,,,,,,,TRUE,,,,,,,,,,,,,Ananindeua
User Selected Preferred Genres,f63d8232-6598-462b-bdb2-eccfa9ca283d,1645676084,24/02/2022 09:44:44,,5,1,3,,,,,Fantasia,Não ficção,Suspense,,,,,,,,,Itapecerica da Serra
Recommendation Added To Favorites List,f63d8232-6598-462b-bdb2-eccfa9ca283d,1645718677,24/02/2022 21:34:37,,,,,21,32,,Juvenil,Fantasia,Não ficção,Suspense,,,,,,81% dos leitores deram 5★,,A rainha vermelha,Itapecerica da Serra
Recommendation Added To Favorites List,f63d8232-6598-462b-bdb2-eccfa9ca283d,1645676204,24/02/2022 09:46:44,120,,,,14,10,,Fantasia,Fantasia,Não ficção,Suspense,,,,,,,,Kindred: laços de sangue,Itapecerica da Serra
Recommendation Added To Favorites List,f63d8232-6598-462b-bdb2-eccfa9ca283d,1645676168,24/02/2022 09:46:08,84,,,,8,131,,Suspense,Fantasia,Não ficção,Suspense,,,,,,,,Mestre das Chamas,Itapecerica da Serra
Recommendation Added To Favorites List,f63d8232-6598-462b-bdb2-eccfa9ca283d,1645676183,24/02/2022 09:46:23,99,,,,10,20,,Fantasia,Fantasia,Não ficção,Suspense,,,,,,,,O canto mais escuro da floresta,Itapecerica da Serra
Recommendation Added To Favorites List,f63d8232-6598-462b-bdb2-eccfa9ca283d,1645718654,24/02/2022 21:34:14,,,,,4,144,,Suspense,Fantasia,Não ficção,Suspense,,,,,,,,Mestre das Chamas,Itapecerica da Serra
Last Position,f63d8232-6598-462b-bdb2-eccfa9ca283d,,,,,,,20,,,,,,,,,,,,,,,
First App Open,f63d8232-6598-462b-bdb2-eccfa9ca283d,1645674510,24/02/2022 09:18:30,,,,,,,,,,,,,,,,,,,,Itapecerica da Serra
Experiment Ended,f63d8232-6598-462b-bdb2-eccfa9ca283d,1645718677,24/02/2022 21:34:37,,,,,,,TRUE,,,,,,,,,,,,,Itapecerica da Serra
User Selected Preferred Genres,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613775,23/02/2022 16:26:15,,6,1,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Rio de Janeiro
Recommendation Added To Favorites List,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613795,23/02/2022 16:26:35,20,,,,14,92,,Romance,Fantasia,Juvenil,Romance,,,,,,,,"novembro, 9",Rio de Janeiro
Recommendation Added To Favorites List,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613823,23/02/2022 16:27:03,48,,,,10,26,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,A rainha do nada (Vol. 3 O Povo do Ar),Rio de Janeiro
Recommendation Added To Favorites List,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613828,23/02/2022 16:27:08,53,,,,16,36,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Corte de chamas prateadas (Vol. 4 Corte de espinhos e rosas) – Edição de colecionador,Rio de Janeiro
Recommendation Added To Favorites List,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613833,23/02/2022 16:27:13,58,,,,18,86,,Romance,Fantasia,Juvenil,Romance,,,,,,,,É Assim que Acaba,Rio de Janeiro
Recommendation Added To Favorites List,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613832,23/02/2022 16:27:12,57,,,,20,20,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,O canto mais escuro da floresta,Rio de Janeiro
Recommendation Added To Favorites List,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613834,23/02/2022 16:27:14,59,,,,19,151,,Terror,Fantasia,Juvenil,Romance,,,,82% dos leitores gostaram,,,,O Retrato de Dorian Gray,Rio de Janeiro
Last Position,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613759,23/02/2022 16:25:59,,,,,,,,,,,,,,,,,,,,Rio de Janeiro
Experiment Ended,f6a3cdd1-5712-4419-8312-9e2d4e6922e6,1645613834,23/02/2022 16:27:14,,,,,,,TRUE,,,,,,,,,,,,,Rio de Janeiro
User Selected Preferred Genres,f6af3408-ee93-4ae2-b7c4-05e79601e88a,1645650561,24/02/2022 02:39:21,,5,2,4,,,,,Fantasia,Juvenil,Romance,Suspense,,,,,,,,Barbalha
Recommendation Detail Added To Favorites List,f6af3408-ee93-4ae2-b7c4-05e79601e88a,1645650687,24/02/2022 02:41:27,126,,,,14,2,,Fantasia,Fantasia,Juvenil,Romance,Suspense,,,80% dos leitores gostaram,,,,Como o Rei de Elfhame aprendeu a odiar histórias,Barbalha
Recommendation Detail Added To Favorites List,f6af3408-ee93-4ae2-b7c4-05e79601e88a,1645650788,24/02/2022 02:43:08,227,,,,10,108,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,Quase Uma Família + Brinde. Doces Magnólias Livro 3,Barbalha
Recommendation Added To Favorites List,f6af3408-ee93-4ae2-b7c4-05e79601e88a,1645650643,24/02/2022 02:40:43,82,,,,19,72,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,,,85% dos leitores gostaram,,,,"Ame pessoas, use coisas",Barbalha
